A,B,C,Y
5.497777801537641,5.410435318866057,8.875029759078481,1
5.218727342607021,3.857676709609266,10.297722651447739,1
6.093992810348867,6.910474745111902,10.932785078185766,1
5.076646455574426,6.063673806578974,10.23040257377455,1
7.351116896510965,7.931229536921362,7.652235058746337,0
6.255861143420581,5.658932887993332,8.85564426000179,1
4.373365028522634,5.994197744171892,9.336142606898893,1
7.10734329382359,6.601187181333524,9.081767818805616,0
5.699946041734845,4.803293741926039,9.25354806274372,1
9.42497747453344,8.752269859024082,9.656015181418535,0
4.039653599717358,4.156086734252704,10.628341715605897,1
8.853009485069379,8.142251372526317,9.513505479988547,0
8.122869745795377,7.558698356317367,8.92685210803633,0
5.478877969992076,2.2800619090429635,11.700912135300404,1
4.910964772294753,4.499530976037107,9.064375064175557,1
6.284767859228544,9.224947014327952,10.108737925665928,0
4.905683138114053,4.05237194796451,9.765707641592686,1
7.983638642215719,9.397273258509966,8.70486467401549,0
6.306188423715652,5.494036849426913,8.79032148416544,1
8.616794227523432,7.116228681426657,9.298835019068436,0
4.3216519330060565,5.508945072852323,10.538264819331765,1
5.678163231870987,5.934021942486742,10.296614116467486,1
8.89751080713935,7.988265785623442,8.289499325333045,0
6.066142559896202,4.310781031685332,10.157076283039899,1
6.655710850719702,7.939182525464487,8.804979123360916,0
7.3827661195603405,3.922991419701373,11.946349043622398,1
2.8450838276735544,4.249628991833975,9.2719635093607,1
7.275248870115791,6.844208348900711,10.112348652586642,0
8.310159231391461,9.357566477962965,8.909830682910567,0
3.737653116302887,4.039079632129299,9.382725128526731,1
6.917404761038324,8.767293626487417,7.519345380719733,0
8.093306633017331,7.253775724586711,9.906261413418605,0
7.259031901792004,8.014448415017787,7.520419965383888,0
6.687770338622188,7.289344229319217,10.131128600424962,0
7.870969802532242,7.4915428657245995,9.777419205248863,0
6.511229142668294,8.279401351221667,9.114783811400633,0
6.4001954689291525,9.123412162021936,9.305267040244011,0
5.883529982115256,8.080927100973279,8.813421006488534,0
6.846352675058574,7.161549709367497,7.694167046568149,0
4.2267794918104675,5.750522478683914,9.39644483260554,1
7.008359162757483,7.673255448618243,11.82729979405965,0
6.270073387712361,7.383253574938833,8.986695778692503,0
7.886089920206992,8.31897182572046,9.26486762578577,0
4.2179292554561325,4.71535839985249,9.60592112567659,1
7.048050706666464,7.301429337950146,6.670958877572994,0
7.7294430737809865,9.912068746537097,8.869658067717994,0
7.65213967944411,4.343752997032962,10.279561959947213,1
5.000480179809435,5.107944818854747,9.26165340454241,1
4.364856813284103,4.8606888915485085,10.564171902092868,1
7.148556549283926,7.848814178119409,10.01169594576689,0
3.9614658181499762,6.991515249965898,11.29962918287395,1
2.3010810168488605,5.286288558370008,9.319630474295163,1
7.483883649341323,9.558688254522382,11.369730189064903,0
7.558932735714382,7.9543000767779555,9.089117530059584,0
6.017839041971331,7.552691838246623,8.171852410811725,0
5.653907337392816,6.30242841100489,9.589830620977208,1
6.777780524321995,8.90833969016925,8.841393230106352,0
3.7018167741829586,4.578287657965268,10.622981126132451,1
5.913799720892939,4.293695298846039,10.845393917086708,1
6.0655906205615695,5.701654432170405,10.320101182887006,1
6.585153098711764,8.451946037321223,7.420843714605534,0
4.914703263313811,5.031452339598793,10.018998935232961,1
8.503561224110296,6.632832274961161,9.067392919818893,0
4.977798784175997,7.693795987371628,9.827974642607247,0
5.455604218613302,6.453438960031343,9.586618518600844,0
3.604871123722212,5.370054785753832,9.00256444786553,1
5.603379575404568,7.138683639223958,9.674711525687972,0
6.076922042915671,7.869804791798324,9.505053752292097,0
8.476813608626184,7.283355974031641,8.291345005771673,0
5.5495704580547045,5.771933334498026,10.691921399760616,1
3.531681340055166,5.99063125713097,10.232233481245089,1
6.468340471621622,5.657419413731352,9.417782735686513,1
5.4745074194966845,5.959074974743325,10.2822337239094,1
7.986352180212064,7.533845143174072,10.38499134364864,0
7.861596237341719,7.895766074589165,10.86481534291299,0
5.772557901394358,6.85691531451038,12.002132016709648,1
7.569124595824778,8.197315991747791,8.813558728716115,0
5.5926456237006485,3.79788461731846,9.54088456162264,1
8.521434045014498,8.87124828088928,9.033928798391402,0
5.33301073982437,3.8913477285183244,10.666598271697934,1
3.042609411417058,4.320684861815882,10.47769800408254,1
6.411068823956255,8.851789637515315,10.634602501369415,0
7.882799066106527,9.499925163502086,9.93439537398185,0
4.301476262850494,4.162690608982701,9.698506259913092,1
4.611750202747316,5.622519514170232,9.225585898317421,1
6.91549197259537,7.702638117226496,9.417302004974863,0
4.0518427519500415,4.5372170012194735,11.084026749973805,1
5.034598109659324,6.184819866313373,8.69047566507172,1
4.02843614151001,6.6467640460759405,10.146397275777643,1
8.274668477177375,7.415389162718566,8.342403860190503,0
7.79653079865309,7.929935884003935,8.327257469695837,0
4.924059938777345,6.682478116152467,10.202187170730136,1
4.835005382876739,4.493053360048911,11.52492943607637,1
3.7130148872060227,4.216996333593959,9.970929239652502,1
2.9600480901684123,3.4565942677253076,8.95017941994343,1
5.288755449617131,4.854505841110255,9.925924416830167,1
4.69645472802784,2.944356709719258,9.10908183143739,1
7.140887303111172,8.792440768563715,7.732892699497798,0
5.629671433789154,4.383441890156107,10.641794522755482,1
6.648308123876422,8.368665692995885,9.104632323340454,0
4.819442022739631,4.7976222248623515,9.60744350719973,1
4.569554037508962,7.281412929259852,9.991794281355821,1
5.88656389702701,7.932589975053146,10.161439981674393,0
6.478683569225977,9.594137379633441,9.297799038460969,0
9.065783320218834,6.528843074167375,8.169828104684886,0
7.515073613639366,5.217465532347077,9.584646610477426,0
6.636946549205308,6.567932973851092,8.833980130305335,0
3.864941798370956,4.417506434333491,10.064841247643127,1
5.932297657105645,8.21123366116004,11.047654837143558,0
7.567764739655653,9.504521866664671,8.421573027468355,0
4.748022088859826,5.488770019841665,10.39065011135717,1
8.693809113288081,8.196869779250292,9.169869255347571,0
7.372760482388289,8.472690317060126,9.604447080512758,0
5.629411112447723,6.05134069413709,9.634529198167495,1
5.811575394967842,8.868340381160197,9.054036956344476,0
5.955906845908997,6.732050856586902,9.67545118841351,1
7.478745131166946,7.125832279128558,8.469068035697788,0
5.414893158441624,2.904342153102691,7.894383606546464,1
4.542337332317908,4.69396350326251,10.465757555757612,1
5.680653690387766,3.9638261937069053,8.24888678827938,1
6.9075676814584135,7.762124734543168,8.244337234898035,0
6.267968115394813,5.996058232174903,8.870218289744862,0
7.964888136869626,10.424306619264515,11.150353807592895,0
6.366207946303314,7.569230260607732,9.944284729199289,0
7.742056579716027,8.98199365771916,9.43856199808904,0
7.297857928006686,5.501105725289259,8.468604458563775,0
5.927035721288355,8.495158611200317,8.047937899293741,0
2.7154654623402164,6.535389095451498,11.29146020008106,1
6.518223625934274,7.63088808404351,8.33655502597733,0
4.8555559532715495,7.630437574662567,8.982545048163821,0
7.461015963743185,9.31650640270875,9.296369671779926,0
4.380247566654457,4.834697162351015,10.686348480651152,1
5.688390783954833,5.471355967220376,10.20729520642678,1
6.001433585210795,8.557532641377321,8.557344590329848,0
4.946411333076742,5.259813548007717,10.832332345478338,1
7.834283205251758,7.550654152447607,10.085251320369943,0
5.888627067692179,10.301634502780853,8.766558951168793,0
7.013352676347177,7.305306404712773,9.621803504305573,0
6.024611454628857,8.526095099667229,9.945886374824104,0
5.187349238108186,3.765645848758686,10.10513428153602,1
4.5497168751475225,4.651246455974442,9.894381283770405,1
2.5841122580471634,4.9088990113387085,10.379855283411175,1
7.836004719434269,9.543359110804484,9.75880566009793,0
4.917912969129533,5.681880681219052,9.274225672305898,1
5.32667585131152,6.180114292100294,9.072672937345304,1
6.003989110911601,6.804138489675518,11.505980285318673,0
4.667936124920169,4.783938218772528,10.064929006443558,1
5.866375171202899,4.009923355936644,10.104197941265117,1
8.919792286428088,6.608306123945966,9.450217742037845,0
5.698800372122878,5.62987326873389,9.763902607602741,1
6.081559961699974,7.894655287492458,9.63019567068491,0
7.274972569440504,8.728464606570158,8.469939045635329,0
6.316652995439186,4.533586124399397,7.862687820814282,1
6.879535428211493,6.766879264553573,7.817681873490367,0
7.064655693369671,8.554457538874445,9.532758903842835,0
5.003254461081954,8.436181515900865,10.208442604181528,0
5.568754796018879,5.549022707734368,9.697568539144733,1
5.927474698009042,8.290041364355504,8.238165309421552,0
7.674570706956004,9.460892380463077,9.59247280142402,0
7.922110368140562,7.8982908862388514,7.200700870448614,0
7.316637235703958,5.335874060737861,8.573571382366477,0
7.225189434299651,8.535670589369818,9.387921114900317,0
7.234436721967876,7.879289533223987,9.002908287158089,0
4.514144861522865,5.302742392435169,10.999542731131472,1
7.368219489033679,9.19032323344068,9.437918132180792,0
5.482789982911328,5.666029713552274,10.10490984933218,1
5.578024943735173,4.7153648472442695,11.131264870800237,1
7.266333320767503,5.709205200719424,8.78788501852437,1
6.410003857206651,5.415301055143352,10.391957736177329,1
4.006018879078991,3.6702921782199196,10.447175270763383,1
7.490761381501593,8.493649237143511,8.881458249890821,0
4.676177719459483,6.919382278821158,10.496883706132593,1
4.5509858108463295,5.73329445042853,9.599347641628654,1
5.425972642656245,5.794729856735406,10.680194615054745,1
7.264919956710202,7.764687630245218,10.054868452171489,0
7.699588894880586,9.03075433106265,8.652063331572528,0
5.22837026234116,4.954807448938091,9.83003203269789,1
7.477610181817557,6.978114055358691,9.794528239601082,0
5.140559745332767,3.63143434722834,9.843186249456846,1
4.00309506064775,3.96574920815677,10.879521054203957,1
3.9483371568547314,5.170488993256396,8.779282066314579,1
4.909035264140899,3.097283197989033,10.600032238949943,1
7.667879561364336,7.969703220561188,8.163950519947615,0
4.684829099673659,5.471437626375957,8.254718335022996,1
5.055297353499059,5.405817116913112,11.248457282987198,1
6.414478253222287,9.488141566773077,10.007566985398126,0
5.843368645763737,7.233486372865177,8.132918744656353,1
8.04003845453448,8.57326544852504,8.891101533161958,0
5.244074359767148,8.714789597485815,9.852704061725287,0
6.800060606778721,8.007388983706184,9.275664075150072,0
5.645579254095273,1.7393849042234608,10.590705913600987,1
7.810951672803556,9.044442094707259,8.599121808211073,0
7.372456851511442,7.851510196940606,8.816599802679976,0
6.673500501921816,6.657324210622564,10.114382976779792,0
4.519965263589311,5.535709764359898,9.751148178289181,1
5.139469262782331,6.70772337863126,9.094173157846583,0
4.590568738085027,3.6824179617919275,10.289859401492823,1
4.214569141047115,5.250748237376612,8.77272873511095,1
6.675257735959033,7.626979807684943,7.667694706483571,0
6.534340267566167,7.0329876289917905,10.217716255875352,0
3.4661564791424264,4.125828847556266,9.203676172599055,1
3.743974181567446,4.889354428501057,7.428408528098876,1
7.0305252878911215,8.472135915901166,8.363264975809377,0
3.5790223758458586,3.9127635801644653,11.292928925151019,1
5.624767834465434,5.493603234736083,10.69209304065346,1
8.279800171630642,7.5482440584049115,8.490331259386252,0
6.491027722177138,7.833514045114041,10.423614429348987,0
7.984629503976735,6.412931179913777,8.951535663957129,0
6.797306092292538,8.145651817286488,6.818972032918051,0
5.648350614682325,6.5907907235278085,10.130725354529131,0
4.67677838248493,4.316478307495952,10.32261207527506,1
4.832141510702917,6.8064575505212765,9.142308160511504,1
3.4827582657671265,5.252631352743188,10.397866016601162,1
6.243162759477142,8.195745919054804,8.841527583339989,0
4.000537714774365,3.633210298795502,9.138284083079807,1
6.004269989165821,6.5655767863715235,10.615284978029397,1
4.316841956417968,3.954490919822746,10.237883678391368,1
8.476413992844696,5.896507218198173,8.467168038879446,0
7.594271549336138,8.215859672360606,7.744399461960132,0
3.424185145897944,5.321017081973538,10.39062079927073,1
7.912086858151025,7.141176849257796,8.316729281586266,0
6.979246738401576,7.212686458031688,9.246922731138756,0
5.688356471791078,4.2769974984315855,10.032248318793023,1
3.78587078747998,5.813261460724791,10.40751600660887,1
5.087761714030253,6.598503811889888,10.597636962845714,0
8.165335441139208,8.196645294966904,8.367409857610431,0
5.675015466200634,3.666404546679401,9.207055465397156,1
8.466624740272714,7.857409708170355,9.265930144368252,0
6.000890487118737,9.046015120849692,11.063185438784341,0
4.425939639024004,5.308397262070686,10.157116328425062,1
6.224105176028133,6.9944027780440265,9.893784105381041,0
4.430115099089728,7.360612588368996,10.163634354647128,1
5.762506469975343,5.1464966997003225,11.487620968346311,1
8.12775134495023,8.050293239027049,8.184452648795254,0
8.192686067754693,7.762058064247817,10.155287886088225,0
5.457304767100829,3.5515183011581923,10.456751732981626,1
6.7812665410322905,9.539207009655062,7.851295770363054,0
3.9849971823389505,6.071549261042569,9.148134058263393,1
7.963936923708919,7.806887737699451,7.797109988028673,0
4.719904513662601,4.213164087276841,9.633062308496482,1
5.056343727812423,3.506725689005006,9.967058111514719,1
5.896783653726914,6.910448901536959,7.610449761529484,0
5.982683848337411,3.417705902263235,8.731410217382951,1
7.334915143767059,9.702430046907942,8.62793531899004,0
5.050210173953214,4.626444503314044,7.986021713692711,1
4.883817836018096,3.9987598722777022,10.849131244373536,1
3.464629338098603,3.103437439808724,10.603606561409027,1
7.29695736775731,6.59940555333135,10.549608853211263,0
4.778352265327851,4.353640889453703,11.374084657346382,1
6.185758467131987,4.434130078494294,10.24915230726206,1
5.4792537833670965,7.332069933429092,9.004938775623547,0
6.248969052821653,7.641032705942953,9.234771281050907,0
4.219482964959539,5.070357907534637,8.813697153954045,1
4.578472762076443,6.464924536111974,10.589224855022268,1
3.821216299669368,4.526500169029837,11.064339982012667,1
5.0504672085009,4.397430364231619,10.434325522163823,1
4.778160539098825,4.6601104081934315,10.309657105511082,1
6.732995820658085,6.7761203494247555,9.558264218567638,0
7.941866175242126,9.37333245512611,8.472580543032999,0
5.732107779266845,5.226002169130888,8.897922272458402,1
4.953760187639732,4.989668660559968,11.870496522008175,1
4.490463213387928,5.648794693318745,9.88137099321322,1
6.538487029475365,7.559638068720048,8.83687499378715,0
7.998670588899387,8.331694064261448,8.15003313193719,0
5.679675727245245,5.09840744284686,10.378364453513324,1
4.462092355851002,3.782918957631617,12.012856657514769,1
7.540602232091039,6.68110317256678,9.845426429123881,0
6.832181903429452,8.587449551426594,8.966270478999348,0
4.573191623529462,4.991013486322322,9.513198378140261,1
6.122974756204621,5.324113062376065,10.755374334210632,1
5.072010166436128,5.7697022519077485,9.198660223511576,1
6.642812474396984,7.478623614591962,8.769885936548732,0
5.30502878385812,6.186397762647567,7.924336070529487,1
3.700973653520483,3.695733772846576,11.1825557977623,1
2.9796933888888306,2.7589773351346216,9.671297342140837,1
7.025999994185658,6.651303553202758,10.30253553648618,0
5.410253309354138,5.622930633307577,10.011056783830087,1
3.0682955519165347,5.716088291928017,10.704143539352483,1
4.922893043132594,5.2078252673129946,10.986195928273295,1
9.054474761985308,7.408433749733273,8.620311044549753,0
7.602265127538538,8.48084611326517,9.109318363905436,0
7.6778075711198115,6.893426932608115,8.640775904289262,0
4.073007525957364,4.689905222477871,11.508111571640253,1
7.785062478148776,6.958247195114437,9.932253127255347,0
7.796017815473834,9.103748023461558,9.342773411020849,0
7.580177644712597,7.136473403481953,9.326813061977527,0
5.253080465085302,2.9068989266171994,10.841545882900267,1
7.57180487886499,7.9631823434829725,9.11236848879222,0
7.742341573755488,6.868728791708729,8.20713626530036,0
6.232582628804005,5.1542711144667015,10.75470076347053,1
6.282932454837278,4.630896694053337,10.07634063765323,1
8.536536328021098,7.999624991241644,10.293549620663308,0
7.824584625033458,8.6545801525867,8.948811552392335,0
6.07549040545167,7.399549458444195,8.087413232870453,0
5.939965738927925,7.222302381436813,9.25605238613052,0
7.175470425840414,5.577049492689206,8.5268194405132,1
8.048230559361421,9.392277340258811,9.386223882898788,0
5.852489942325788,9.254848753511963,8.978896180603526,0
7.7678181289908625,6.7311410408262,10.758759350083833,0
5.010014745186442,5.301589101937034,10.234380099159972,1
4.499402530564253,4.007222712625001,9.013179189982013,1
4.966623516882136,5.453017889586452,10.092786334108576,1
3.958806439164345,4.001577345157664,10.673653360217926,1
2.950006771492981,4.183438534823116,7.8051073529637245,1
7.915618885493234,7.98068399331242,9.269397452804862,0
8.604323943116341,7.7335094390939085,7.541664060636036,0
6.9157057328943745,7.349655669729652,9.074518242530111,0
9.190699728969733,6.103639077108907,8.353083311745092,0
6.084575631768294,9.22515584927323,7.946453926299685,0
7.085282982179146,8.213329269397654,9.923755969063965,0
4.692606596048504,4.971255894315567,9.200964133924206,1
9.056355523198294,9.760249226449094,8.93934750822519,0
4.840881966984203,4.069331347821217,9.816545524004567,1
5.149227382039579,4.772439705724173,10.778925828502437,1
4.799491833960348,5.7029729409493335,11.051500717385533,1
6.334245481800873,6.325804192381068,9.825029824438985,0
5.007700722220233,3.2806081342417395,9.740805247657711,1
5.180657118052471,5.135074552580058,10.968621992422307,1
4.917441490865469,6.7293380111125565,10.658276151629934,1
4.536815864624912,3.6692307845000114,10.614835772398877,1
7.129101579710725,9.6169495988573,9.502740881999904,0
7.259487706566421,7.972765189439505,7.954861025207189,0
6.115894454198205,6.698105169509394,8.536862938249328,0
4.723858998589617,3.402689503640874,12.22382081538454,1
4.087089472093698,5.479711177322537,10.742366753507406,1
6.474896606061061,8.38773466274295,8.645201237989326,0
7.496505038358279,8.075977290422722,10.537379807730998,0
8.32041791273182,8.956689489632062,8.9184299803483,0
5.226619460909831,4.862083763677608,9.458450757590523,1
7.394073451740298,8.64974469062545,8.651844184373887,0
3.563461639803686,5.277326052307904,9.435387995199951,1
7.262467445463269,8.276499304822183,8.266728396104687,0
4.9020243494579585,7.37823962076855,10.196845764734212,1
5.999884280053317,8.546998229645459,8.903812306760988,0
7.384359353074659,6.689345434374606,8.499298424812492,0
5.50065233769446,4.370398200171091,9.17934421197272,1
6.92394903384497,7.673133921284455,9.750374811492497,0
7.932721413688092,7.469880199799949,8.59275997598807,0
7.058742430611081,8.651014505641642,9.521844836447329,0
5.447301216823164,8.578464420256243,8.03873640096949,0
7.211124755007717,8.016527567305616,9.17718772027596,0
6.448676855555317,7.231841523625869,7.939726181174694,0
4.176978662783811,5.428549781066781,11.70970085582803,1
5.137907689146762,3.3183008242311463,9.33016464902255,1
6.028667566034073,3.413377279613158,9.035379661205656,1
6.860288269558928,9.38631426424632,9.548129584688192,0
6.5745809751950395,8.08803609612488,8.25823976849746,0
5.643661703337238,5.360877866533146,10.89132381383176,1
4.239368245477691,6.243651750950696,10.850271094718792,1
6.770043977354113,7.3649125808528035,8.105629356191107,0
5.854050840594558,5.661555776307862,8.641898539038156,1
6.8980679607364,8.743356543513862,7.490427315775957,0
5.703427772328281,5.888822336956915,9.129130181645293,1
5.50218567003623,5.2758238457109545,9.04393762475385,1
4.343402878457566,5.607064760845626,10.557284119451852,1
6.207317030500208,6.377666616231494,10.636283930017923,1
3.5875411548658365,4.032216147593758,11.201208743184033,1
4.44565084243869,5.506683471619241,10.152475811886694,1
4.970054930814712,8.607946586089135,8.64589111644031,0
8.238343196752377,3.94562496408928,10.117243182111999,1
7.617985533920335,7.815823674346254,8.884014814527603,0
6.440318578081444,9.379758191606218,9.60245090123961,0
3.812462905393706,4.856006382149143,10.51992731918104,1
3.7124517226130145,3.6569413141758096,9.906638918048678,1
6.955753598523906,5.473291573481179,9.32491733616567,1
6.737746126395429,7.553373349548232,8.797091495416314,0
4.6338767398978575,2.1279497497127333,9.077180812831948,1
8.529247863401434,8.686482640131645,10.717088733056324,0
6.913986486906863,6.874547253749801,8.65742905768762,0
5.929709204686588,3.644809572884337,11.075115691837281,1
3.753242562446598,6.786062882737175,7.693417486978049,1
5.646477351108949,3.800078663271126,10.783796880743877,1
5.831038655200767,6.1005369003785495,6.460044596694326,0
7.131782300517523,5.967106548000201,8.551678344375047,0
5.522126381926748,5.561341286880272,11.56243179427914,1
7.043668993178389,7.773685757486395,10.331457112587591,0
5.964961829729245,6.5612547269095245,8.538150495058954,0
5.362550406991659,11.958602704037963,9.648643644090667,0
8.115841107924169,8.310272287783768,6.905752183777188,0
4.864187255889277,3.270052001106578,8.223039364113493,1
4.811711214346377,5.322958394524434,11.755987126258738,1
5.11858913283394,8.497269098645978,9.237332699339596,0
5.633440871808485,4.527305657435531,8.60105682845003,1
8.566686201096145,7.762251901854636,9.55880298818511,0
7.949268086233381,5.82928894092293,8.384508360574245,0
4.6706400343431955,5.893680486915837,9.690927127290458,1
6.687396986334928,8.10120308649832,7.888181909224478,0
9.729462135445093,7.88584293199708,9.318016860949461,0
4.959711395109871,5.03367811587294,11.406867861704889,1
5.753572465500265,5.0267089252356945,9.144946393462611,1
6.236734611731865,6.116299142704651,10.675240403122324,1
5.620717508056053,2.9041332962191007,9.793941605720551,1
7.33902512961057,6.223676660232806,8.19805291679834,0
4.436064725890194,7.529127892253223,8.969275988136172,1
5.3125135923115865,6.374424684734779,9.359497543751868,1
5.494774767170994,3.8689037953559,9.798195294276798,1
6.4898874155284085,4.924609652746587,10.287330628814743,1
5.338310147945932,4.96576947407753,8.721860959738656,1
4.145419088465987,5.021499684091738,7.2896062595324995,1
8.219874379030621,6.8662079646064225,8.809451702338547,0
7.8059133073385905,7.780447832905835,8.748147802749918,0
4.21489752282941,4.537562118892513,10.005720906791149,1
6.109444415836951,6.880884601440272,10.956078903703641,0
7.440956000680443,8.329489966761477,8.707421064640092,0
6.727399740431778,4.392844898230205,9.828455285438597,1
6.5345796989865494,5.05044703010274,10.004431519274968,1
7.3151593920422915,8.846160647585034,8.140484059168013,0
5.715353657205698,5.707661668417465,7.451283279794191,1
7.138878874536171,6.795898650330297,7.664304548301391,0
7.138595479118532,10.0841228476909,9.380743453309888,0
8.967101749254734,6.142018135553248,10.23616403045282,0
5.892287497715447,7.982281682089858,7.2806055253804765,0
6.3368441687041575,9.113952741880807,8.12214845747115,0
6.603706708157357,9.445445308012896,6.3789883641920015,0
7.045262568720711,8.77520611859306,8.581876078083203,0
5.343074818614824,6.819773086209831,10.338016911783674,1
5.874996057361954,3.9506308678298767,9.392648194008988,1
6.790153051473082,9.897160687385881,7.61860884687813,0
4.655004283224084,3.580745810532017,9.593113987046099,1
7.08968640732259,7.398843199350616,9.556073510077386,0
7.277138831575776,9.227908698175284,7.908809443245803,0
7.37756378632092,8.121821270991436,10.12948390791192,0
3.9260882219410447,5.3098663283848975,9.689565208046922,1
7.780469929758374,6.535946426419408,8.845508806189471,0
8.036417010585803,9.16430864712364,8.52738687374815,0
7.188582912377706,8.560918058413346,8.078340945486206,0
7.952547818431495,6.319325527228688,7.1882462852808615,0
7.363577885990444,7.133797319299058,8.499289634406473,0
7.202447356913979,5.208555962078167,11.005561575887981,0
4.0371512208201,3.4320397020662545,9.848052605697902,1
5.312940757298196,5.226165065337383,11.463108989962928,1
4.737384673654397,7.580282130087162,7.773930038760284,0
7.78477065101559,7.044574737626311,9.585910431102615,0
5.094369622060827,4.473707849058709,9.640247666856865,1
5.3745336570778015,4.253182759344054,10.033537867314891,1
6.648747795073854,6.909528691552579,11.5546894746825,1
5.018763656168077,7.100733045862727,7.925210233107784,1
8.79232298935285,7.411353901501645,9.007627448212862,0
5.363846936822893,4.580914896329549,10.984351723155353,1
6.593929098804511,7.3115924568314075,9.590493866200305,0
7.951381812479946,9.835869545539929,9.187288694139657,0
7.602863002287345,7.650906303416768,9.239044705630445,0
4.6025887399723935,5.706335218311697,10.065416595177362,1
4.870074126507353,2.7142253930256013,11.412296172820492,1
4.441761459449884,5.139655568234491,9.133654748228503,1
4.469570128560282,5.779503019236,8.851023918635113,1
6.0008927870589215,5.147800732796739,9.613054494360906,1
7.516116884466646,7.340673549003294,8.44444288454259,0
5.994310679401416,7.124760612855083,9.320818771809204,0
5.728806976294116,4.635208965163048,8.800774686210133,1
5.137031263632435,6.11724591870106,9.788911357570623,1
7.489219193756492,6.883167742763749,10.521865766667498,0
6.893206013220775,9.451429260590935,8.381963152318422,0
7.01486114924821,3.8015204766065587,10.55809389331406,1
5.16103853300219,3.963970731777945,9.659558675790418,1
6.406048238355625,3.8306524325494706,10.999194860015331,1
4.409650334254516,6.129452628166581,10.605951365125843,1
6.745689284278541,9.202059351006588,7.728126421585375,0
5.90464874979121,6.299863799670258,9.480550039595759,1
3.4988885444938678,5.303394554204689,8.921750172799326,1
6.037337435620006,6.748042567592673,10.147606674606772,0
5.267761877641019,5.637665655207527,10.26107300143093,1
7.238795857522951,7.551888193906485,8.389204997151587,0
6.628968482105193,9.701234965343076,9.147602435986807,0
8.008195610910262,4.983968014790701,7.380354306179344,0
6.096557273640504,6.623116958994128,8.5834409401261,0
5.813448299054992,9.623462103293086,10.156443606393648,0
6.5017864363689215,7.689015021697149,8.998108517161997,0
5.213064596220218,8.165210586529254,9.976296298081268,0
5.362888172715663,6.593020356602334,10.216767808392932,1
9.449368649061398,7.454225832017432,8.801162137111103,0
9.112622119306337,8.256079437451964,8.79323866594163,0
7.80745591700527,8.312238689013,8.806678359525996,0
4.901181163864161,4.729851032435521,11.745068442392768,1
6.361269592545778,8.423494354064113,9.07734006834856,0
6.541697961995245,6.4472941252282485,8.65835674870129,0
7.052005147275989,5.35075670142665,8.663002403204661,1
5.530446937510996,5.570398842274914,7.3148751373217085,1
8.107175450949063,9.44287692849631,8.460318437797508,0
6.89353987844446,5.209003593306154,8.543882444851315,0
5.001386301195757,5.681042873060827,11.428401712230157,1
5.606443033027671,7.125459479310506,9.246853271085671,0
6.022599289977202,8.104189975872618,9.712877299456022,0
5.235591919369282,8.05378240442708,8.540418166827632,0
6.980999478452683,7.773239807830416,7.435492146188803,0
6.9970945497244585,7.939369697720758,9.964022632217418,0
7.260747651957939,4.817084221895373,11.193455528029741,1
5.087578141028232,4.975553977623633,10.121229948612772,1
7.406759725750164,9.162457386956998,8.535705897655324,0
7.614726275827448,7.651015809084448,8.022226998467033,0
7.725550518078733,7.675795780514789,9.814343129148925,0
5.013923503548789,2.905619331229441,9.614478523278695,1
4.105111095519064,5.56287068485885,8.40972119620769,1
3.9646026884928594,5.141397014105609,9.73387182583102,1
7.606548400413295,7.262710372240068,9.164665065849206,0
5.835992028838798,8.693366225660384,8.241932671443768,0
4.947800130145709,5.460828984409745,10.297026599169518,1
5.077327247017794,5.07341632589248,10.41602616347574,1
4.808816410675462,5.141689042758294,10.349133952491337,1
5.025263857633309,4.861208410008474,9.983003662718712,1
6.853945106099201,3.800604200158684,9.201484683063974,1
5.464719972462756,6.6946183361186415,11.575886345870378,1
4.763714910776911,5.5320640074878975,11.12236486252988,1
5.845017365070635,7.822367804016449,7.489543624912431,0
5.225767203125885,3.910912853609502,11.280058096502952,1
4.813197998848946,6.969326343495135,10.150065355050156,1
3.8495799038755747,4.376421741151836,11.088110528414726,1
10.321078756170365,7.399774669622685,8.62048248446612,0
5.03052196582334,5.613718506539628,9.917747104715545,1
6.203934750504671,8.801307608457432,9.395830551136148,0
5.261895229208325,3.3216644681733793,6.809383653175919,1
5.954465752623106,8.35528450700623,9.755392029190855,0
6.68988322648194,5.565162235892862,10.038824601859414,0
7.700982121523245,7.801062549716104,9.301960045406146,0
7.079839611256286,9.312895411529729,9.023357027569658,0
6.8097789749151385,7.551261967328378,8.327551961213404,0
5.900108732685969,7.8275717924495645,8.122141582078628,0
5.221348582956788,3.5597348838523017,8.628248643682461,1
3.099598374227444,6.859564212862789,9.532541248028515,1
6.876604490001034,9.20399357908296,9.260800065585812,0
8.63896160315396,6.6745087343050145,9.903709433217957,0
5.877981271253112,7.482905542079772,8.002973172349737,0
5.9276678898074975,6.4929244092918506,10.584662039587435,0
7.840861558141103,7.897112782426462,10.146900376399483,0
8.41767401299936,8.050317086147135,9.650323214252346,0
5.067229881805066,3.9238231202199434,10.12605449200229,1
7.532288179721519,7.682410672169874,9.917747111874005,0
7.539253822727129,6.795522563425101,10.411810606378788,0
6.245602059003347,9.252868155233287,9.512929820418009,0
6.759299498248014,7.144328607605502,6.951799541259225,0
7.618539130786293,7.556828069299362,10.810534914125457,0
6.075458788423952,6.250594578270778,10.325922683488482,0
5.585492746135919,5.963700696852653,8.436962965141133,1
