A,B,C,D,Y
835.2480449141348,1332.5041467584217,-1175.6351171760139,-1167.2398026211583,-166.79529664837816
1932.4240183142078,2427.8936067190075,-75.62899120765186,-64.42263072376136,935.6922249300374
936.242081218591,1442.0717309171237,-1055.7950159218685,-1063.649042544211,-63.53306227423273
1025.5944385267737,1524.9038066467142,-972.6246962674483,-973.6842259814572,27.175305987919078
1459.9631698760284,1956.287351388483,-529.0079248513707,-536.5163353147778,461.517347184694
1773.6399700023433,2263.337739996412,-236.31940649208553,-223.19578883289952,772.4757074659422
48.68604026496912,546.4642693581311,-1939.6806834266486,-1949.7580985467846,-951.3470250334071
1288.2871206238733,1789.4703058277612,-718.4032435708112,-712.1900948049907,287.8224351288249
701.8213392291832,1194.9999738737567,-1300.29564077854,-1299.7275643264393,-298.2454692584513
222.84992215044187,721.4543219458777,-1776.6281069975244,-1779.5414364752187,-778.4561036252388
356.67801760616146,856.684906961921,-1634.44156184689,-1641.5096052435308,-642.9404979096731
1206.7980688059065,1708.034494204593,-804.4605668757837,-795.8584829775975,206.3253957995725
1251.192368597982,1753.680551346463,-721.0026827527853,-747.3945519975833,250.2748747705139
561.4166362737275,1058.7978114551563,-1422.2104781489406,-1437.7746503870228,-436.34854381231344
124.75973104476671,626.8677269403113,-1874.5389265606152,-1877.065128574092,-875.581072042425
769.7667470348405,1265.784978748751,-1226.4200920329977,-1229.6867224941784,-229.78356468267856
322.10865056218773,818.484059138224,-1699.235924049912,-1680.2712512817973,-680.8423147559529
289.68185992115104,785.2230305227138,-1714.017646654671,-1709.4841841645336,-711.379702817404
1092.7779167039587,1585.949086700966,-902.4823221952239,-909.2029991035915,91.94792422493316
1581.274935205814,2086.8476628887056,-422.57928556607214,-417.05188967183466,583.0675008858964
1803.7413173506777,2305.7755254440476,-173.78493885194382,-196.28307399119424,802.1183081939499
1875.8270236077399,2379.481687946722,-125.90673671765448,-124.48862133665753,876.9844125409504
975.0285159117988,1481.5109637643861,-1018.4999039629854,-1026.3669557010908,-23.18385140762085
1441.8781017157714,1935.8829639875837,-555.1675033999489,-561.6218323943184,439.9915240647485
561.7996409219007,1056.2966857901913,-1441.8682342094535,-1439.0205887681316,-439.98744245483266
1955.2991402268308,2447.5142150384013,-56.04508307159723,-47.02093279642823,952.8810102278965
1043.7799177279257,1537.5945221516292,-973.4699686256314,-960.664361222849,38.89105984071661
1306.2035931332155,1811.7807281391538,-686.1796446805103,-694.4839937079811,304.65524068059386
1693.1366024269475,2187.322375370634,-309.1629461205621,-303.9159284702455,697.8198949945008
191.37659781833236,702.9371286000879,-1811.018876992153,-1804.8798829797265,-806.1455235409934
14.177123141311604,523.267309305349,-1967.4877484130454,-1981.1801907601362,-981.4778034785785
1907.7209493592336,2410.20489919494,-74.9248387388593,-94.85000728636518,907.8256863014359
232.37496455659198,727.4549771030939,-1774.7494541576064,-1768.1991645446394,-768.8180543034155
1376.0474750014394,1881.0005023530393,-615.6266684144758,-623.1880275882431,375.1689152005768
1176.6733028850067,1674.1499150904965,-822.1470358412995,-819.1646223927496,179.50373004333278
1033.9600437685124,1530.3246018510647,-978.1107387303548,-966.5908178768407,30.650893001011134
1721.9775015722228,2225.6573907202546,-283.01865973022615,-278.53168040766144,721.9282843561718
478.28017367668957,980.9055879534078,-1528.5651398937184,-1521.8459123833366,-520.8751788309738
373.64300572791154,877.4382315731389,-1615.9948846443574,-1626.4946496950745,-628.059316505385
251.37033885674938,745.8366792252176,-1756.3438412137764,-1751.3531475593031,-751.3136715335903
1921.522157911846,2430.3010532565986,-71.69990256976293,-78.6498187822722,921.9366064660661
257.4168777524219,758.180169764687,-1733.563529145663,-1740.3023818453062,-741.8609230751356
1266.3131832332929,1763.8844164098898,-731.8862668063847,-732.4042899417472,267.19558584485213
1818.8821323449095,2312.7975204167437,-178.1299325400995,-181.84179599265494,818.5945095553169
20.70619824208507,513.9809527679841,-1987.6766535909135,-1979.1602149273003,-978.9044880999082
812.9961716951589,1318.1738606120643,-1175.5143805456755,-1186.2347861552632,-187.5523652058518
1588.483792165248,2085.4150617562327,-410.3981171335371,-410.68321949790885,588.127864279335
851.9499465011546,1353.6822522668178,-1159.5015590247326,-1146.4449803580735,-147.19041554012858
776.9907679472414,1270.587268374509,-1218.6158491983138,-1224.8537928184817,-224.0675520528846
1190.2056677467524,1690.4100661997709,-796.8942411618117,-810.3759376526842,188.9510914128229
1986.2127543682925,2489.076258890593,-0.7472772226572211,-13.267286500797175,987.2070669939454
320.2368332308744,817.4593928740644,-1702.0217506963124,-1680.1616543701928,-678.398419285407
1531.0465011997428,2029.6745897396179,-480.2721833023682,-468.80302093187606,533.5702843087313
1374.5974867376012,1877.2753729966,-638.8791411429247,-629.5727709818468,371.6377052595045
889.1429446237663,1387.5034672770055,-1132.0573097164643,-1111.453847931058,-110.63191812542499
246.95397449266105,745.0544323199697,-1740.5651705127266,-1753.4060271151789,-754.2520565963441
400.8583956108761,898.7233329846027,-1588.5028635990252,-1596.9432322783048,-598.4409713474088
661.9625062997291,1157.903122358395,-1336.8147667381584,-1339.1748680957216,-340.1591872759443
100.89785931985669,597.2299576858233,-1890.4044470012234,-1901.5391279843275,-900.0641105408022
1959.9212831429795,2461.805720242932,-31.993849777011608,-36.75455506783455,963.2279955030157
156.08377633564513,656.8061775563789,-1836.11813599502,-1841.739548934878,-843.4551481089718
1770.5800638754329,2278.748107037219,-215.32350493948462,-229.31782882831294,771.7903509932345
1294.914060838845,1797.4719251953977,-716.2067088525696,-706.0916643044397,292.1766601366357
204.95704924366487,707.5269980810477,-1793.365394804152,-1793.6214371471137,-794.0334261016221
1620.367154235827,2109.273415475124,-370.08611188461964,-378.88277573193926,621.7248001981563
1860.0135798545211,2355.164296169437,-150.56677244063565,-141.74916982794514,858.8723620971911
1685.926299189507,2185.1715134002316,-307.746699743237,-314.38774684387937,685.0164793235227
975.4695259745152,1475.3284404048832,-1022.5024687626112,-1022.6180469545236,-24.58099273861581
1480.9006685889885,1978.6408736043052,-520.6430070818567,-518.8147709835542,479.75552383605543
523.5839918274714,1019.2435702244597,-1476.0329647122107,-1476.142962912573,-476.9343241858986
349.5405979090834,854.6136059909023,-1642.8958732903423,-1649.733307501947,-649.1246672336711
1612.0498225729114,2109.4976280516453,-388.6312392841108,-387.90627003141026,611.3178650261538
1195.1949816184992,1699.1759781068279,-811.8600967628353,-805.5749760837384,192.47474905238295
59.231239081792964,557.8799420790548,-1922.5630111346993,-1940.63944040483,-940.4297947584373
261.52196986626575,758.5153140139138,-1756.3586384046118,-1735.9733695853015,-737.2090296109797
1108.8062117766485,1616.31831641122,-891.7395559128604,-890.7535151963414,110.07975075600825
1457.8133657961037,1964.7625825752384,-527.9831486550183,-541.6151141142843,458.1754233209481
1351.009752608112,1851.6548428147746,-658.6805797668544,-646.6166452424212,353.3563023801471
48.586640158081465,549.7431655293257,-1950.247916027905,-1947.609197965941,-948.0660391761974
894.3028398743998,1389.4877070538932,-1111.1492468352399,-1104.9005145545568,-103.95373498949179
1062.578412332129,1565.6583108507332,-932.4444441359853,-939.0824477152671,61.511781951958326
1405.6307484655515,1908.0114766905588,-579.7402460237822,-593.8596204673262,405.62592830433096
1420.1781234723574,1926.2639276133523,-577.9786114861114,-578.2629169274195,423.06335473283406
434.01167827298053,931.5386491775719,-1585.9477456800919,-1566.7475596818463,-565.4082245975303
742.0302820820772,1240.9352498368426,-1254.2921302964035,-1258.9198248842963,-258.7538835374292
622.6413967067364,1120.6377063672687,-1369.4047217748293,-1378.3922508008775,-378.17248499844993
344.31093062919854,841.3784873105966,-1652.3736787821301,-1658.5252545338308,-655.9707169626812
1613.5676000852486,2110.2423503648743,-387.51505106293405,-385.1458663181879,613.2544993302055
1210.0102881790426,1714.6061795997662,-782.4550503899867,-789.9012616395753,208.43299457722665
1814.5395226046835,2315.689021416723,-185.03202208859435,-184.87518242144324,815.9350377345104
1989.2541857109356,2489.892468702728,-1.08605372744187,-7.914930931670479,993.0428375117199
544.1058621120433,1048.4939705623278,-1452.3751814907955,-1455.716932283797,-456.0748599145868
70.1579582389012,574.3986056155674,-1918.7165911901502,-1931.5447863405236,-933.8094764007094
1474.7769136968716,1978.736388592077,-543.778615675177,-523.3627194964113,475.4684189679608
1261.9161621244577,1765.8890940268968,-714.2245799732066,-737.7218170695738,261.57443915814196
1456.6120185315567,1961.7735119160761,-530.9042771725792,-542.5907667260337,455.64207635817525
91.54541308421264,589.6398170873732,-1912.0044433805597,-1906.8415756682484,-909.1718350183528
1.1205274951692314,493.8470793929073,-2002.0718393162183,-1998.7523662426129,-999.388034842407
966.2063148794897,1466.65718289216,-1019.422054646354,-1032.5370378554085,-31.186562414352334
877.0296238328584,1375.9579259192428,-1110.7679405176636,-1120.5797275837,-120.3992234712838
1006.2257888323336,1497.8988534778205,-979.9403806640723,-994.44662089158,6.422687123888319
588.6485457615681,1087.5882823988532,-1409.5480979109689,-1412.4208463172868,-414.0331589351486
1423.6951364511792,1916.9279392993924,-578.2688240135038,-576.9549332530812,422.9942412581598
927.0324181578292,1426.4566190676612,-1077.239946601219,-1070.197957511405,-69.77031428514792
610.4771929457048,1120.7839195399663,-1385.994661384209,-1390.0654446072863,-389.5039974144362
1427.0550963151948,1923.1796351445075,-579.8012480470965,-573.7087549253923,427.956377691016
651.9912351032846,1157.4277029297402,-1341.237059398401,-1347.6377630238144,-347.22048642773797
1179.9659270072493,1688.8823485413802,-807.7075747405547,-816.8520062842814,184.9128379490251
1803.0386103092208,2300.6912012935545,-192.13698177621774,-196.1306848947094,804.7441192316899
1042.7165124054911,1546.723810236006,-956.9411263604775,-957.1866998358148,42.776892748285945
1725.6105792338406,2228.636904753682,-256.2734809874264,-273.02940331216337,727.9336335153483
210.12021447522633,706.8374934270565,-1788.055255717453,-1791.3375121825545,-791.3447703286971
1121.8696474296348,1626.0655898158016,-871.2402538359028,-877.549484509568,121.0191437676546
1162.4820394764997,1663.0269398645455,-827.142246570772,-837.3632816943037,161.7963207703629
827.1099352746511,1324.0894252521757,-1169.505161490368,-1175.447709931855,-174.26287751724902
1347.6254916855598,1845.4088166941149,-659.1197795905717,-652.4636626105432,347.0089416982998
1731.7785703509815,2235.850025507728,-285.6498189803345,-265.49681474862115,732.6757141657648
1521.2247166683555,2019.1029082292246,-471.7956747965403,-478.80142857158876,520.0195317078372
35.481754183568455,540.4818702557883,-1965.2822614775241,-1959.7419633949874,-959.4384125453371
1497.7268214663918,1998.134177286957,-496.28176207253955,-499.1572708316241,499.2001718608593
709.8119146846404,1208.7571867049496,-1307.852721212291,-1286.5408935631576,-287.88313191935913
69.53995113891541,575.9217289881668,-1933.3163342171779,-1929.9417418198145,-929.3912916819105
1048.261573164468,1543.8018233814428,-964.3199782811893,-951.348313049988,47.053730565502605
1768.6004304490514,2268.8164373176564,-241.01864056472334,-231.2556573743387,765.3570242209775
1199.1369837821214,1697.197549113994,-792.7775687177592,-802.5824565174183,198.68505272905367
1226.1057581317966,1725.7431778281582,-768.0263934524049,-776.2816142013876,223.8225894910842
1759.7230191801928,2266.2591559265047,-248.36155016846095,-242.30022352774998,756.2156002334746
1931.8064004698183,2432.347875784994,-79.41599300734114,-70.48071413479704,929.9285424163822
383.62344688992954,884.0073149914057,-1604.5516285213996,-1617.7098161490355,-619.6101482487142
1131.278387947718,1644.2855838166495,-855.86748704977,-866.2648205986538,133.29325342023537
1946.303197101536,2454.041627532534,-56.34075792919144,-53.46566141924487,946.3242352965008
1183.9057682361326,1683.3072063519396,-819.4521423753675,-815.0807686588939,184.36238125222988
852.857397689592,1346.6506223868735,-1143.5402893699668,-1149.115346534876,-150.59982202918476
776.6651758982488,1288.3048804854145,-1240.7026298593846,-1225.6842196409038,-226.20295255369447
62.24426536300325,564.2716905876879,-1948.8214970322647,-1937.9081583775296,-938.5424834848153
816.7808721255942,1320.462745094772,-1160.0014473884248,-1183.9011885393666,-183.34405625540577
750.8277114188833,1251.6393176777108,-1253.6175264271485,-1251.2232027097334,-251.1952523363945
1412.4892978956996,1909.5451318679407,-590.2605831929668,-586.4802644361445,414.1931994359949
1609.9339073539563,2110.299881503378,-370.9835062217628,-390.2714877818129,611.2215635992408
1000.9447843138975,1499.6148299315664,-994.7497357379175,-1000.5558066431488,-2.6268134018784943
1062.4036663234435,1563.2273920853995,-932.8393309952523,-937.6288353852981,61.88354018902783
365.67082316937336,865.664325443767,-1616.7869405120773,-1634.9128664235848,-635.9653607421668
1079.15691663021,1585.4681380876964,-925.9598294393036,-919.1962388180328,78.48945487003493
157.08125649725636,650.1916666018087,-1841.5353223923028,-1844.0248540460505,-844.018579732441
499.97136738853465,999.1768945704209,-1500.627380200908,-1498.2291688339315,-501.79108940568744
1507.3860447981206,2013.482944526148,-497.6786891472207,-492.3939763242958,504.53432208216003
1346.286058206005,1850.5545794160453,-657.2496626756927,-653.8679515452967,344.6048433963648
1169.1291786406762,1667.4984439337254,-825.3071717315505,-833.0653144816526,170.15299055582435
804.8875649858022,1306.4104116916938,-1210.9354784661011,-1191.7376149552856,-191.9339912463815
881.4862568531945,1387.3505506018146,-1110.9973603653566,-1117.0876000104022,-115.65792021714097
1885.9678187149134,2387.7550547995006,-115.99044579721516,-114.8538341292759,885.3364670789812
494.5815840687555,997.3215634177363,-1509.8927480135553,-1502.9961892628914,-502.2338308282914
1186.619306300154,1684.8646406856622,-822.0115948332659,-815.3631479622759,187.4120270853163
530.4163310270915,1025.2353775091626,-1465.913343588163,-1465.2201711517787,-466.4731400490775
1505.9431345064484,2002.2250702990527,-496.35717332216484,-495.49030094259473,504.1663477039252
299.4025657369351,805.2737451603266,-1696.1578860643162,-1700.8194741746095,-700.611854029446
1735.3979458449753,2237.6793540786907,-270.5991578739328,-266.2167082922841,733.3513781172531
427.48203118701815,924.5393887056429,-1576.046488461544,-1576.0752760118437,-575.0954393716135
695.972783929411,1193.2711604182825,-1292.7576817353504,-1303.154399306595,-302.3286500510706
553.3513746649536,1059.8438594446968,-1458.8587164269752,-1450.2631325908692,-449.11726040798635
1397.603747140264,1889.7680308352185,-604.6257367487042,-607.7086200197109,394.2281263535195
12.978918345035344,520.2816787357879,-2000.0072948116795,-1985.7189420676962,-987.2560215619388
1125.6753252165927,1627.702854293304,-875.0591174497602,-874.0357585037985,128.83974117811968
131.64381403276553,630.704511974757,-1882.633202852332,-1871.6736300579344,-870.3275060094215
765.761299073364,1260.3596060348116,-1229.9556474234766,-1234.91975063776,-233.16862289074706
748.4350683318106,1255.0810387726015,-1245.3648538017212,-1248.9097576551876,-250.0990445130634
196.83484870005765,696.6431756217753,-1811.1980146370781,-1803.2042960976357,-801.1871773286812
846.4884426024676,1356.8795975765438,-1142.0068187955656,-1152.2659849926908,-151.29893280922053
514.4171174268774,1006.8892948824812,-1481.2829575264702,-1486.0611097596322,-486.38797782602154
239.64778693936603,743.0470256957409,-1757.0227301197408,-1759.885173464296,-760.1192480212771
1851.9401513190094,2348.947014974702,-169.32297795259834,-146.4494411512739,851.6071093042407
911.7588499513904,1419.08322545837,-1068.4456757168098,-1088.894324396707,-86.36641049406421
617.8756528286461,1122.6839994939282,-1370.1685447628854,-1384.2157923960397,-383.12225384204686
1337.8658587402538,1831.5470631052917,-672.6344961383766,-661.525972319285,337.1797136874848
1598.6701167117694,2098.7646009710547,-391.89567593789286,-401.95663846541646,597.5751727171707
639.9375490003397,1142.1839974769653,-1342.7679062087636,-1359.6950313330162,-361.4384487450249
503.284867020828,1001.6854864510149,-1492.183171824418,-1496.3889565236238,-497.03623503364037
1893.9826502539063,2389.999540215576,-101.379759722811,-108.58927474686023,892.0663797211888
1792.5171411658484,2285.894692032649,-197.6012311597589,-206.1782942568038,791.8678009609346
170.30383997526215,665.7903351603853,-1832.5402806362536,-1829.437293658677,-829.9959040955384
1991.6207223857718,2494.3628572787925,-0.42711405104028266,-10.022518813399357,992.4534616710589
199.49205675465333,700.9301555426982,-1809.0679431013168,-1799.012309110739,-800.9578364493228
378.8162009058723,880.523656131605,-1634.1324937593392,-1619.645380537971,-617.7665763768133
262.1289167448568,759.2528621385134,-1756.411386389032,-1737.6241941797377,-738.5279254234465
105.65909623345635,597.268533154434,-1896.8780876083604,-1894.7256200876463,-895.9087339963628
1710.471386797516,2201.3428914637834,-285.3386201731498,-288.0311413552819,711.2355532024244
692.1441865226413,1186.6977364586453,-1308.3536781809796,-1308.2155767471268,-307.74149691956865
995.2085570915658,1483.3321485995143,-1001.4367787049218,-1004.7371317342669,-5.35119760666648
1923.8185252502226,2424.9757203355102,-83.53912141721332,-74.04531555623761,925.9215562944225
1978.1935176900374,2467.3469409905833,-18.951298172091846,-24.72634938408731,976.9179962891179
1132.7732699778335,1639.7338758404476,-887.1431968980456,-866.8454579659714,134.7108989839217
505.429028779898,1007.3445663609201,-1493.9204647741149,-1494.6988105604898,-495.37772665269034
922.3781727465008,1421.8835902462517,-1078.4208332055518,-1080.7244358040011,-77.16538239321154
14.028093063725418,512.7989824815809,-1983.5907621977483,-1986.8996713600213,-988.2735560858565
1281.5082112081575,1782.1088657006399,-726.4332628895779,-720.5658247733019,281.3125595530922
940.0115435563395,1447.5074481027204,-1069.3771030538744,-1059.288580141737,-59.73990591254926
1365.0678979479517,1860.532026409321,-608.2355453805702,-634.7019174735963,365.61185989222275
456.31843281522964,954.5582160225625,-1556.525466802316,-1547.4506551148327,-544.8333176086757
541.5919053081259,1038.1917732309769,-1439.5244169403823,-1460.664890211908,-461.9507599859268
1690.9179345955508,2194.0936024538955,-308.8775753850542,-306.85981493481347,694.7596690973913
1246.322361410387,1748.780361745931,-742.600975965156,-752.1158926487483,246.938649027035
1879.3068439025333,2382.7694422698205,-106.83954790744394,-119.76492814540825,880.4629356949765
275.12287672326704,782.3706370231806,-1710.8165097940287,-1723.7951463158854,-722.2986275973686
1788.9337551380145,2285.4613549278847,-225.11944093149785,-208.0086546592886,791.7185597446103
1345.4597814662075,1849.8798815610617,-647.2173964031518,-657.3608650526489,343.1777180968329
1825.1804248006804,2325.7572637459366,-183.8333368374941,-174.22051649296162,824.9903269676837
1298.8981679538756,1795.6607033358684,-697.6376968963294,-698.4863874886826,300.175186615549
53.41905883025014,547.4359863640943,-1927.0433373208962,-1945.171097544578,-945.5260018361998
1335.9596612512955,1844.869551969649,-669.8238942118546,-665.7743955525149,334.7621502815791
1152.632308781312,1659.8301037997971,-849.3091600589951,-848.6818694702043,152.535831499576
814.2787109479697,1306.3811066781743,-1194.2265557454664,-1185.6277243133504,-186.72629129890677
46.31350808306289,537.22154377553,-1950.5577370878784,-1952.6783203664493,-952.8273389186317
104.95230750102814,603.6884371500055,-1900.6858385115215,-1896.3898131261901,-895.5119633025079
674.7124724881679,1167.6239124414246,-1328.4888672415939,-1328.3608599566128,-327.7412194873779
1538.986859926008,2041.1638056313832,-450.53324517042637,-462.8498317464645,537.5839253492185
431.5099781723555,933.6715178339324,-1567.9046206643932,-1564.3233758424497,-564.1738627407307
1563.0795336778947,2055.2586356013862,-450.44476220933853,-438.3742940958076,561.8224993576371
842.8125138556547,1342.1514842245601,-1155.5353098067078,-1156.6200435883454,-156.37169091766492
850.7361825945945,1345.8493360002637,-1162.3904535945546,-1147.5429463902044,-148.7394547421518
1312.3423169617781,1811.665067341228,-697.0349121427286,-689.1156287765085,309.4507274790075
1725.5775782039702,2232.2247551496544,-269.20593181886994,-273.3392172235788,728.5986106240517
1458.7372570475468,1955.7807126458702,-537.8467961536202,-542.8545882618085,458.4274902800052
381.437020984944,882.5309537300545,-1602.4140025376878,-1615.800354381574,-617.0360297277875
1086.7845763590856,1583.8580800209402,-921.7238144713285,-913.3659909920751,86.92836712894244
790.6082500458652,1287.1463637452018,-1212.3663298929612,-1210.2352654308536,-208.99496234062934
440.9168704525481,936.5544871795244,-1559.43577687083,-1558.5159507460567,-561.6384306907827
894.3032727143811,1391.039926580995,-1116.197084501764,-1109.4053629489479,-108.68820905667354
711.6086897341083,1217.2035764062991,-1275.6646071527362,-1286.559962812037,-286.24327196427464
530.5957935620232,1024.6218783091033,-1456.8736349087346,-1470.2009809483984,-471.19549584852643
592.876339416787,1097.6342068131198,-1408.6984900123773,-1406.1521942530367,-410.9093177277948
267.8121015006115,772.7687512646069,-1713.3962968990215,-1730.1176029687683,-729.4593875662277
442.25041213174006,943.8616923259732,-1556.6308487651718,-1555.3167036983602,-557.2235674978444
1160.614668195666,1662.956160010548,-835.5744147496044,-837.2773065714899,162.89972404917046
1764.345590370194,2268.7064201630774,-226.99040399065825,-235.18764349325028,763.511524236982
1425.243649508782,1924.845809758939,-558.2516335609042,-574.1139824289378,424.4878496016936
1841.4770256002705,2340.2694443198616,-166.96265462552708,-157.31117803931878,841.776725695704
265.350914589895,765.4112945602349,-1719.5066583018706,-1733.149348512155,-733.9034577236695
1109.4490395511486,1618.600191549135,-894.1584182779013,-889.6304925737015,110.23362832684226
218.48435159205687,712.6683967154629,-1780.3871369424241,-1781.7266123624288,-781.2160123815544
1274.5135211293032,1774.5397317619568,-735.4347284043841,-728.8693749001749,272.4188113097817
1383.375057210776,1883.7931013419432,-618.7801334489716,-616.282944707735,384.8372624789349
1820.7735679403074,2326.782476968612,-173.58896028641917,-180.22291734550973,819.6087519554018
1561.655670320014,2070.6264941263003,-453.1747359706112,-439.21667910613405,560.2203464504018
913.7651448995481,1411.6037436578458,-1081.2720396184438,-1085.1416184712907,-84.31583950677769
697.5128996968166,1188.9157418477837,-1314.7920575214002,-1302.0871131633535,-301.63475004981143
62.411895714023714,559.3682431282587,-1933.456070877534,-1937.7998397595538,-939.0229984441731
1939.6661374378984,2442.1811829925678,-48.63710441208889,-62.323921835397954,938.6848557636333
347.62236970392905,851.8109424389453,-1656.85247181241,-1654.3694578039058,-652.4215965175292
1365.4331064921612,1868.207383053799,-632.3307543084409,-631.8635068482823,367.2767844867165
901.6115856538482,1397.5565582124382,-1096.7017899809875,-1097.0472259896753,-99.55983833850604
533.2303560740252,1026.6778084287107,-1453.3492682388346,-1467.409810857017,-468.7364781642341
1301.489981381914,1802.1837024288254,-695.3447923022283,-699.7990350197828,300.82998152372954
216.6726874626857,728.2482847297431,-1784.7272431818637,-1784.239285665158,-782.4292010711665
689.4091578009583,1200.481009188905,-1312.3457541380642,-1310.9241623812245,-311.33744319146075
371.57841735255715,875.342294758044,-1643.9743191029079,-1628.4015472955148,-628.306279427752
1195.669891312235,1698.274706276971,-812.2702615769124,-802.9119138369075,195.7500941129078
1274.140056484258,1770.356197370275,-723.8070158544499,-724.2020973091336,274.8969040068611
1370.58553687155,1868.9379319305556,-639.4560660769582,-630.8788134291359,371.65449113197684
1646.3618810724097,2152.3034543197123,-356.5651352002037,-353.2023323856895,647.0412475916883
1132.2531726368404,1624.6906916238793,-869.699367913425,-868.6314125795046,130.0429638735453
883.2322507332566,1391.1920018978951,-1106.6295159170386,-1114.5041657381855,-116.62186686827802
665.6584877524737,1166.3079245877052,-1335.0351776053972,-1335.1086644307195,-333.7558658247158
1258.1978196796572,1755.8678255001957,-733.8538342876711,-741.5389547997559,260.117709437108
314.2187943263145,828.0251941526326,-1679.010739439913,-1686.3406845279912,-686.0167278042373
804.9751511534204,1303.853326572259,-1208.063546251991,-1197.3220034109668,-195.8023914325086
1605.247965855486,2096.826759628466,-426.28319999657964,-397.58363773683806,602.2839927522007
684.295422521307,1189.5081839012792,-1308.9248429610875,-1312.4186569441772,-312.94371214386035
620.5720863029865,1114.6014712119918,-1366.069310135486,-1377.4455290157086,-375.65211213518853
91.53530059770948,589.3812154128797,-1891.3974587617988,-1905.1296434476014,-907.5566872122818
1005.7330028390911,1505.876657871929,-998.5260231809684,-995.0332234574498,2.2979762932941927
333.4346909401174,828.1625706049817,-1668.7303557338396,-1665.7576449680423,-664.5477080247767
1052.9423093695007,1548.5917232507122,-945.8560403069175,-947.8247290096451,51.145884274080736
1626.4480451396848,2120.2269635380308,-361.07538735089406,-374.00383669193184,626.0653811028825
46.38315079184115,541.1716662516166,-1956.1303638228417,-1952.2259893397263,-953.9101371348615
348.6295408699382,846.0861838486787,-1642.8098264104924,-1650.4618314286963,-651.9486635642489
179.94063758728637,690.9535149181627,-1831.6764266595853,-1818.8898584401468,-819.0453249988642
1983.093511629788,2480.5859882062546,-21.958930123568607,-19.359757423835003,983.2973548868468
1978.4724401254173,2481.425410982837,-16.363589171935054,-19.151599324893827,981.4778663900466
142.4144695893713,639.3352874010344,-1863.761248405431,-1859.640055859393,-860.3868914978333
1853.1858606936526,2351.567024580491,-154.99781626863373,-146.5891195581686,854.4621681019884
709.4432367109865,1215.8519738798811,-1301.6447929891683,-1291.481842806745,-290.56953241705776
814.972360104303,1312.3636551630689,-1171.5166363776432,-1184.8348628764463,-184.22107300116716
1787.0734325792375,2282.2405564154933,-220.98404448041848,-213.98741804838784,788.3230706657046
1894.1437348163809,2403.502581846581,-100.3072602790458,-104.5241529089966,895.0982259143245
1455.4483223135398,1951.4991943613659,-543.2501894884033,-545.1446687293783,453.90577245091623
1123.7568520445802,1622.4284333349187,-872.4535641944293,-873.3102071740745,123.68579450481967
1955.2162898391343,2468.1302466388647,-29.849638986292724,-43.37378634467713,954.5312287319294
994.4741124058479,1484.690147579744,-1018.9195147188739,-1007.381948418586,-6.5301523458632875
1870.0410446281935,2367.998881613514,-124.96866466258837,-131.6099841020553,867.3695492629065
291.7580048792969,794.7646280706546,-1710.559776621982,-1709.6998629792909,-708.7334625532352
1702.4133233240907,2203.820710291934,-294.49734459493504,-296.1692160104086,702.8764548358047
296.54125497622977,799.1987206067951,-1687.386410435817,-1702.49149902936,-702.4548969132276
1639.9274719836117,2142.4697131337657,-371.77736464741844,-363.49285616838085,636.7872994216214
1034.4833118263712,1526.3459551949993,-980.0398886215559,-966.2804919765775,34.5203631114724
818.4196800291526,1319.9967724334065,-1201.1643492675846,-1177.8988950033768,-179.59504422580267
44.217240444470264,546.6509741891646,-1966.4998365097463,-1953.4079476021177,-954.5109623881975
1919.8001993388928,2410.439718508082,-77.6944976580566,-81.20918302278083,918.9331310543354
1666.4263736007003,2170.1177536599453,-349.2734713744173,-332.4205684933367,666.2446510829496
901.6026260608487,1409.6388505396928,-1107.7689654124847,-1099.3381767748222,-98.99528285782048
661.3738465989395,1157.0352828654804,-1329.8849600015928,-1340.8176078204613,-339.85606798223716
656.8480055134578,1161.845508646855,-1337.9616497457905,-1344.9601360842444,-343.5446637608016
174.22860799762168,667.3374617654007,-1835.5373746252435,-1821.9368648463299,-824.5119814379782
406.86313699013124,902.4772131119339,-1605.879976639713,-1593.3019533710262,-593.2853316331492
1260.2619938249597,1765.1958521943689,-749.2343517701282,-739.9454484029958,260.90350622088533
903.9074531748075,1410.520933489081,-1102.1293563442857,-1093.2938103879158,-94.03068594032001
149.4156840124178,649.3581988575746,-1870.196151436112,-1853.8554989561871,-851.3145080000193
1889.9893778258966,2387.337437008886,-116.26168045179074,-109.55913753330806,889.1745935554063
368.7410428906533,864.9139921972845,-1611.7183013985189,-1633.0929302767022,-634.3077581345916
47.69141211356746,549.938900723781,-1965.875442122927,-1952.118133485287,-953.8583292251462
359.40209002107065,859.596810946238,-1616.1455511674926,-1639.5374387400288,-640.2432483941087
987.9366475048588,1485.1648954175914,-1012.9215759603413,-1012.4921540791685,-9.775326764380893
1648.9030837034927,2144.860280059335,-352.59470591305006,-350.832315507238,650.2612331266548
411.53946973361343,914.7409007198123,-1586.5989284174523,-1588.3216605702085,-589.5490896220847
603.3560819925948,1098.8871729180773,-1395.194586573679,-1396.6120399992883,-396.54352916353355
64.71418196335819,565.3884276606544,-1941.8027865394229,-1934.160428898725,-934.4656030018832
90.56990812673031,597.6875625176402,-1897.5856623115983,-1910.5467060830306,-911.2183215399353
190.0732741881057,692.661868361737,-1810.6051754369867,-1812.3500029695276,-811.0892664961544
